Customer_ID,gender,Age,Near_Location,Partner,Promo_friends,Membership_type,Fitness_goal,Contract_period,Month_to_end_contract,Lifetime,Workout_with_friends,Personal_trainer_contract,Avg_class_frequency_total,Class_frequency_last_month,Avg_visits_total,Avg_visits_last_month,Attendance_trend,Days_since_last_visit,Avg_additional_charges_total,Satisfaction_score,Avg_workout_time,Preferred_workout_time,Churn
GYM00406,1,29,5-8km,1,0,premium,weight_loss,12,11.0,1,1,0,1.4243582671179709,1.4281096800746207,3.3,2.46,31.5,0,411.2434648388392,4.1,72,afternoon_late,0
GYM00407,1,24,0-2km,1,0,premium,weight_loss,12,7.0,4,1,1,1.5254006728927731,1.5397247436260777,3.26,3.48,30.0,3,246.4266792923053,4.9,71,afternoon_late,0
GYM00408,1,30,0-2km,0,0,standard,weight_loss,6,6.0,20,1,1,1.3887708721457468,1.3804591370624548,1.3,2.17,-2.8,2,331.1810047587449,3.4,54,morning,0
GYM00409,0,29,5-8km,0,0,basic,bodybuilding,6,6.0,2,0,0,3.1459634695465946,3.2251461814675606,8.75,10.66,12.0,0,7.728112614940784,3.7,69,night,0
GYM00410,0,22,2-5km,1,0,basic,bodybuilding,1,1.0,1,0,0,2.1189812921527684,1.2365222719414908,3.05,2.11,-10.1,17,22.12369540101716,1.8,80,morning,1
GYM00411,0,35,0-2km,0,0,basic,bodybuilding,12,12.0,2,0,0,2.7089485672906424,2.7159328811950485,5.83,5.8,26.8,0,204.91105811653188,3.3,70,morning,0
GYM00412,0,27,8-10km,0,0,basic,rehabilitation,1,1.0,6,0,0,2.3977432114131925,2.5103230437588047,5.19,4.91,-14.9,0,239.01883485936287,3.5,32,afternoon_early,0
GYM00413,0,30,8-10km,0,0,premium,bodybuilding,12,12.0,5,1,0,2.6591229309323534,2.6804027337584646,8.54,5.31,10.3,2,195.43261996655656,4.9,75,afternoon_late,0
GYM00414,1,31,2-5km,0,0,standard,bodybuilding,6,6.0,0,0,0,4.483104094215665,4.294358955653413,11.6,10.35,-14.4,3,154.2929630970706,3.7,80,afternoon_early,0
GYM00415,0,32,2-5km,1,1,standard,weight_loss,12,6.0,2,1,0,2.361846303017435,2.405736084207454,6.2,3.92,0.4,9,185.85289320242543,4.2,65,afternoon_early,0
GYM00416,1,24,0-2km,1,1,premium,weight_loss,12,12.0,6,1,1,1.0458160898068205,0.9626700286475816,1.58,2.46,9.0,3,225.38947395892288,4.5,51,afternoon_early,0
GYM00417,0,32,0-2km,1,1,standard,health,12,12.0,4,1,0,0.8424262006108267,0.9071758443915262,3.55,0.19,34.1,4,389.3748946998128,3.5,40,morning,0
GYM00418,0,28,0-2km,1,1,basic,bodybuilding,1,1.0,5,1,0,0.9183032942191054,0.8413566016638754,3.27,1.04,21.0,0,172.6354349846669,3.3,82,morning,0
GYM00419,1,32,2-5km,0,0,standard,health,1,1.0,1,0,0,1.4985541415281078,1.4612251464449766,4.61,6.03,4.9,4,257.3665206350924,3.4,33,afternoon_late,0
GYM00420,0,27,2-5km,1,0,standard,weight_loss,6,5.0,1,1,0,1.5413706007973484,1.4836265208892472,4.62,4.12,12.0,4,279.6888597478946,3.7,53,morning,0
GYM00421,0,24,2-5km,0,1,basic,bodybuilding,1,1.0,1,0,0,0.7707929498309957,0.5621691900196479,2.18,1.67,-15.0,18,65.82524598034601,1.4,71,night,1
GYM00422,1,27,2-5km,1,1,premium,bodybuilding,12,12.0,3,1,1,0.7609446245880402,0.5039833038918189,0.5,2.25,1.5,4,197.5880401349397,4.1,89,morning,0
GYM00423,0,32,0-2km,0,1,standard,weight_loss,1,1.0,1,1,1,3.088049962555825,3.2088332465015004,5.81,6.01,18.8,0,129.4322773197114,3.4,66,night,0
GYM00424,0,31,0-2km,0,0,standard,weight_loss,6,5.0,5,0,0,1.6699497666451877,1.7005920967673231,2.71,3.91,-0.6,3,144.69053242240662,3.6,58,afternoon_late,0
GYM00425,1,29,0-2km,0,0,basic,weight_loss,1,1.0,1,0,0,1.6314068774410715,1.5918828157762008,1.62,2.77,-33.6,7,100.86158120085037,1.5,46,afternoon_early,1
GYM00426,0,28,0-2km,0,0,standard,weight_loss,1,1.0,15,0,0,3.4051169418090708,3.364224411439716,7.75,6.48,-13.6,5,143.69588818358375,3.4,56,afternoon_early,0
GYM00427,0,22,5-8km,0,0,basic,weight_loss,1,1.0,0,0,0,0.7543599139935114,0.5780561895854373,1.38,2.38,-13.1,14,165.2981709484678,1.5,47,afternoon_early,1
GYM00428,1,33,5-8km,0,0,basic,rehabilitation,1,1.0,3,0,0,0.0,0.0,0.5,0.0,-12.3,15,209.9889543581675,3.4,36,morning,0
GYM00429,1,29,0-2km,0,0,basic,weight_loss,1,1.0,7,1,0,2.676649685173261,2.4458049973228264,3.49,3.14,-2.7,1,38.38471552065799,2.9,21,night,0
GYM00430,1,31,2-5km,0,0,standard,weight_loss,1,1.0,6,0,0,2.641608277502834,2.71553497372709,5.68,5.73,3.3,2,12.146273821023115,3.6,52,morning,0
GYM00431,0,31,0-2km,0,0,premium,weight_loss,12,9.0,13,0,1,2.670232820803668,2.78437640325041,7.87,7.37,19.4,1,276.253985110879,4.4,46,morning,0
GYM00432,1,25,2-5km,1,1,premium,bodybuilding,6,6.0,1,1,0,2.4992933131572475,2.3424557939109127,5.79,8.11,24.6,5,320.3253834993108,4.0,70,afternoon_late,0
GYM00433,0,32,2-5km,0,0,basic,weight_loss,1,1.0,2,0,0,2.3675668618046783,0.8346621681853337,6.8,0.52,-55.6,15,15.7904713206799,1.8,49,night,1
GYM00434,0,27,0-2km,1,1,premium,health,12,9.0,4,1,1,2.4067189044853268,2.3441098786171017,6.48,5.52,-12.6,0,148.0528286993884,4.8,70,afternoon_early,0
GYM00435,0,24,0-2km,1,1,basic,rehabilitation,1,1.0,1,1,0,2.1927093840985017,1.129857859442232,6.46,0.31,-16.1,28,132.3456694795097,1.4,35,afternoon_late,1
GYM00436,1,32,8-10km,1,0,standard,weight_loss,1,1.0,6,0,0,1.729395600921472,1.7012781802193446,3.5,5.26,24.2,1,157.34053875806228,3.9,61,night,0
GYM00437,1,28,0-2km,0,0,basic,bodybuilding,6,6.0,3,0,0,1.981469192489559,2.1242357205049403,6.85,6.53,30.7,8,0.4340871188524461,3.5,71,afternoon_late,0
GYM00438,1,28,2-5km,1,0,premium,weight_loss,1,1.0,3,1,0,3.1651748149059387,3.138332436352985,7.24,8.7,22.2,2,166.8162897230476,4.3,45,night,0
GYM00439,1,35,2-5km,1,1,premium,health,1,1.0,10,1,0,0.2142344804815643,0.2101165626539935,1.15,0.97,26.3,4,114.21021927529844,4.0,39,morning,0
GYM00440,0,33,2-5km,1,1,basic,bodybuilding,1,1.0,9,1,0,1.1199591424925206,1.1139186851744307,0.81,3.8,5.8,1,17.867481013521505,3.5,81,afternoon_late,0
GYM00441,1,27,0-2km,0,0,premium,bodybuilding,1,1.0,10,0,1,1.4471175942593395,1.6286433839032397,4.27,0.53,17.5,3,106.92192797972086,4.2,103,night,0
GYM00442,1,23,8-10km,1,1,standard,weight_loss,1,1.0,0,0,0,1.0192974513063902,0.9675767804993064,0.5,0.0,-15.7,49,92.61433804487112,1.7,39,afternoon_late,1
GYM00443,0,30,0-2km,0,0,basic,health,6,5.0,2,0,0,2.2049673943325114,2.3013993469212366,4.68,3.94,-5.5,14,113.12767610499156,3.8,52,afternoon_early,0
GYM00444,1,31,0-2km,0,0,standard,bodybuilding,1,1.0,4,1,0,1.7796134328158568,1.7300128846324143,3.48,5.0,8.3,8,103.2743596881186,3.7,73,morning,0
GYM00445,0,33,2-5km,1,1,standard,weight_loss,6,5.0,12,1,1,2.346198909197937,2.501319643285444,5.69,3.68,25.7,9,126.26341337702615,3.7,81,afternoon_early,0
GYM00446,1,30,5-8km,0,0,premium,health,1,1.0,4,1,0,1.0050500217824598,0.948592751817799,1.54,1.7,14.3,5,43.91593539797858,4.2,28,morning,0
GYM00447,1,31,8-10km,1,0,standard,bodybuilding,12,7.0,4,0,0,2.337338967381488,2.300422886063624,6.35,3.15,22.5,4,13.47943764346448,3.3,85,afternoon_early,0
GYM00448,1,29,2-5km,0,0,premium,health,12,11.0,3,0,0,2.1807252448046084,2.3352719553664576,2.26,3.01,1.1,1,53.83386289557243,4.5,43,afternoon_late,0
GYM00449,1,31,0-2km,0,0,standard,weight_loss,6,6.0,1,0,0,0.1429132259084804,0.0812464807752122,0.5,1.39,-13.2,3,165.51471484004566,3.2,36,afternoon_late,0
GYM00450,1,26,0-2km,1,1,standard,health,1,1.0,1,1,0,0.0,0.1355223557212196,1.43,0.0,-13.4,14,247.7465935470901,3.9,34,night,0
GYM00451,1,27,2-5km,1,0,basic,health,6,6.0,4,0,0,1.2886055034862518,1.15981864626671,2.71,2.32,36.9,3,63.780804955952505,3.7,40,afternoon_early,0
GYM00452,0,34,2-5km,1,0,standard,weight_loss,6,5.0,6,0,1,2.544738359898256,2.565071508292593,7.5,3.29,36.9,3,61.72677815132816,4.2,59,morning,0
GYM00453,1,27,0-2km,0,1,standard,health,1,1.0,0,1,1,1.223972334302892,0.3333885851868579,0.85,0.75,-48.4,12,81.8440498585637,2.7,40,morning,1
GYM00454,0,32,10km+,1,0,standard,bodybuilding,1,1.0,0,0,0,2.119595771009827,1.7012824129033173,2.63,0.01,-51.9,28,13.105705833685574,2.5,48,afternoon_early,1
GYM00455,0,24,0-2km,1,0,premium,rehabilitation,12,12.0,7,1,1,0.7873345147309261,0.7788179399668653,1.8,1.16,-14.0,2,202.9331817440529,4.6,49,night,0
GYM00456,1,31,0-2km,1,1,basic,weight_loss,6,6.0,2,1,0,1.5016248416893978,1.5973166801296084,5.55,4.45,-2.3,1,124.3214760763662,3.5,32,morning,0
GYM00457,1,29,0-2km,1,1,premium,health,12,10.0,1,1,0,1.8608864891888297,1.5280465993070464,2.76,3.35,-41.6,21,44.36622144243327,3.0,30,afternoon_late,1
GYM00458,0,33,0-2km,0,0,basic,bodybuilding,1,1.0,6,1,0,2.3825815846502185,2.4044263207155283,5.86,6.7,-1.7,0,89.52712690719872,3.2,68,afternoon_early,0
GYM00459,0,27,2-5km,0,0,basic,rehabilitation,1,1.0,1,0,0,1.3019546019382398,0.9374313062149534,2.38,0.0,-16.1,36,45.92137148644336,1.7,30,morning,1
GYM00460,1,31,0-2km,0,0,basic,weight_loss,1,1.0,3,0,0,1.430031961751067,0.6685113311159212,0.5,0.23,-18.8,17,13.957451491443097,1.7,42,morning,1
GYM00461,0,31,0-2km,0,0,basic,rehabilitation,6,6.0,1,0,1,1.923031274766538,1.08669234301599,2.9,0.0,-55.5,34,26.857082657979944,1.1,36,afternoon_late,1
GYM00462,1,30,2-5km,0,0,premium,rehabilitation,12,12.0,3,0,0,0.4965242277494788,0.6088987843885196,1.43,1.58,23.4,1,185.4852607368476,5.0,55,morning,0
GYM00463,1,31,2-5km,1,1,premium,weight_loss,12,8.0,1,0,1,4.565135727743339,4.594345938259688,9.11,10.05,13.6,7,257.90740421077544,4.1,59,morning,0
GYM00464,0,33,2-5km,1,1,standard,health,12,12.0,3,0,0,0.2506385941208093,0.2020855192919996,0.5,0.57,-7.7,0,51.89794008366663,3.3,35,afternoon_early,0
GYM00465,0,30,8-10km,1,0,standard,rehabilitation,6,6.0,2,1,1,1.5875075638153926,1.4133071873290004,2.91,2.89,25.7,0,118.69924604499602,4.3,51,afternoon_late,0
GYM00466,0,30,0-2km,1,1,basic,weight_loss,1,1.0,5,1,1,3.4688680718781413,3.382426486247132,2.7,9.1,-10.3,5,45.95907957477971,3.8,68,afternoon_early,0
GYM00467,1,29,5-8km,0,0,basic,bodybuilding,1,1.0,6,1,0,0.6698823615177414,0.7039625295385075,2.49,1.16,-5.3,1,183.5302597110648,3.5,71,afternoon_early,0
GYM00468,1,27,5-8km,1,1,standard,bodybuilding,12,11.0,12,1,1,2.1447709552470613,2.136519077009717,6.45,3.49,-6.8,0,152.7697924693581,3.8,87,afternoon_late,0
GYM00469,1,32,0-2km,0,1,premium,weight_loss,6,3.0,2,1,0,1.6508233364910487,1.6503167574254858,5.02,3.27,36.6,5,150.3640478291993,4.2,60,morning,0
GYM00470,1,32,8-10km,0,0,premium,weight_loss,1,1.0,9,0,1,3.086215422483173,3.0270965467085653,4.6,4.69,23.4,14,261.92302889580867,4.3,67,afternoon_late,0
GYM00471,1,33,0-2km,1,0,premium,weight_loss,12,12.0,1,0,1,2.2151703152355853,2.2511991772200823,3.53,1.17,7.6,3,384.6065486110849,4.1,72,afternoon_early,0
GYM00472,0,24,8-10km,0,0,premium,bodybuilding,1,1.0,1,0,0,2.075946756390618,1.0676565480856066,1.6,0.53,-14.8,16,18.705186956484308,2.3,62,afternoon_late,1
GYM00473,1,28,0-2km,0,0,standard,bodybuilding,12,12.0,7,1,0,2.964377993373569,2.8181027954397995,6.62,9.81,-3.1,9,369.1316265019199,4.0,80,afternoon_early,0
GYM00474,1,28,5-8km,0,0,basic,weight_loss,1,1.0,1,1,0,2.048010812213916,2.289283201635549,2.6,1.4,-8.8,12,17.100537871256563,1.7,63,morning,1
GYM00475,0,29,0-2km,1,1,standard,health,1,1.0,2,0,0,2.2902975724897723,2.3338554035908405,6.14,2.73,23.3,4,226.16019771976872,3.8,34,morning,0
GYM00476,1,27,10km+,1,0,standard,health,6,5.0,5,0,1,1.24828711262733,1.0510459480703565,1.87,2.77,15.8,4,148.6901643635804,3.7,76,afternoon_early,0
GYM00477,0,30,0-2km,1,0,basic,weight_loss,6,6.0,1,1,0,1.648646859968436,1.6001965945310537,3.68,4.35,28.7,8,92.025680895226,2.8,62,afternoon_late,0
GYM00478,0,27,2-5km,1,1,basic,health,1,1.0,0,1,0,0.4010557537959718,0.0,0.5,0.0,-24.5,33,147.0941065086934,1.8,31,night,1
GYM00479,0,28,8-10km,0,0,basic,health,1,1.0,1,1,0,2.0296091099554805,1.6916320981125283,4.65,3.83,-11.2,22,65.93002818229921,2.1,29,afternoon_late,1
GYM00480,1,30,0-2km,0,1,standard,rehabilitation,1,1.0,6,1,0,3.606000876694341,3.473234319390589,7.58,7.21,30.6,7,132.3067807372397,3.9,52,afternoon_late,0
GYM00481,0,30,8-10km,1,1,standard,weight_loss,12,12.0,2,0,0,3.0654234171636943,2.916888599196331,11.1,5.46,-4.1,4,25.546786355178284,4.2,56,morning,0
GYM00482,0,27,2-5km,0,0,premium,bodybuilding,12,9.0,6,0,0,2.247282208352357,2.2515508869035425,1.65,4.08,-1.8,2,153.68460387362552,4.7,71,morning,0
GYM00483,1,32,0-2km,0,0,standard,rehabilitation,1,1.0,2,1,1,1.6005962545324968,1.5163648675577102,4.66,4.44,-11.4,4,120.4917827941534,3.6,62,night,0
GYM00484,0,28,2-5km,0,0,premium,rehabilitation,1,1.0,5,1,1,2.09235322101106,2.1545558049519484,4.93,3.28,-2.9,4,455.1732253763528,4.8,44,night,0
GYM00485,1,26,2-5km,1,1,basic,health,1,1.0,14,0,0,2.8811273939619864,2.763517419897812,8.87,5.5,3.9,0,145.05290801158662,3.1,49,afternoon_early,0
GYM00486,0,28,5-8km,1,1,standard,health,1,1.0,1,1,0,1.1935781993320562,1.2734579309929914,1.14,1.52,-13.4,2,152.93069969851436,3.3,48,afternoon_late,0
GYM00487,0,28,0-2km,1,1,basic,weight_loss,1,1.0,3,1,0,3.171736422076698,3.1570333824577865,8.9,8.1,2.3,0,159.25357169001097,3.4,67,afternoon_early,0
GYM00488,1,34,0-2km,1,0,standard,bodybuilding,12,12.0,0,1,0,1.2952668650885268,1.134766999366593,3.42,1.05,27.4,9,153.79869535835502,4.1,76,morning,0
GYM00489,0,32,8-10km,1,0,premium,weight_loss,12,10.0,3,1,0,1.471177350038301,1.4909126652315552,2.31,4.52,31.2,1,29.308459284738746,4.8,46,afternoon_late,0
GYM00490,1,28,5-8km,0,0,standard,weight_loss,1,1.0,6,0,0,1.581349539132442,1.6925144180552476,2.89,2.44,-14.5,6,182.2511956616817,3.6,68,night,0
GYM00491,1,30,0-2km,0,0,standard,health,1,1.0,3,0,1,3.256975984310301,3.2959216496325685,9.17,8.5,-14.6,1,257.9154473055558,4.3,57,night,0
GYM00492,0,35,2-5km,1,1,premium,weight_loss,12,12.0,3,1,1,2.384476224037676,2.295619796246039,8.05,4.93,-7.0,5,261.87547738149163,4.2,65,morning,0
GYM00493,1,30,0-2km,1,0,standard,bodybuilding,1,1.0,3,0,0,0.9048183308924528,0.8657475904351241,3.03,0.72,33.0,0,149.79085970430452,3.9,76,afternoon_late,0
GYM00494,1,31,0-2km,1,1,premium,rehabilitation,12,7.0,6,1,1,3.478646356624858,2.272774967251517,8.1,2.89,-34.2,29,23.89303825694245,2.6,53,afternoon_early,1
GYM00495,1,33,0-2km,0,0,standard,weight_loss,6,6.0,2,1,1,1.3625099464012635,1.3358409511532778,3.35,2.38,39.1,2,40.008250217354494,4.2,75,night,0
GYM00496,1,27,0-2km,1,0,standard,rehabilitation,1,1.0,9,0,0,2.2307096512626154,2.169468298671794,7.99,1.89,33.8,5,20.1207124209958,3.2,50,night,0
GYM00497,0,25,2-5km,0,0,standard,rehabilitation,1,1.0,0,0,0,1.7948382552522626,1.7069446972219051,4.87,1.84,-11.0,15,209.085262301992,2.2,29,night,1
GYM00498,1,34,2-5km,1,0,basic,bodybuilding,1,1.0,1,0,0,2.844135683125625,2.9656507813698747,0.5,3.15,-7.9,2,98.41828194852472,2.8,79,afternoon_early,0
GYM00499,0,31,8-10km,1,0,standard,weight_loss,12,11.0,1,0,0,3.2254822477974487,3.2093031024991965,8.72,8.22,11.1,0,44.21156334269697,3.2,30,night,0
GYM00500,1,27,8-10km,0,0,basic,bodybuilding,6,6.0,2,0,0,2.826340222125193,2.932441595726681,5.51,6.6,39.6,2,50.02462888290405,2.8,74,morning,0
GYM00501,1,32,2-5km,0,0,standard,bodybuilding,6,6.0,3,0,0,2.957932555198516,3.204947640740605,4.39,5.09,-6.8,1,181.5337244754473,4.0,75,morning,0
GYM00502,1,28,0-2km,1,1,premium,weight_loss,6,6.0,2,1,0,2.817798849085269,2.8224749630707704,7.61,4.07,16.6,14,311.84463570735056,4.1,76,afternoon_early,0
GYM00503,0,24,0-2km,0,0,basic,bodybuilding,1,1.0,1,0,0,1.182957940235344,1.134268767794481,4.28,2.75,-41.1,13,140.12753386679398,1.2,40,night,1
GYM00504,1,30,10km+,1,0,basic,rehabilitation,1,1.0,4,0,0,1.3416817976837754,1.4559205154221502,3.83,2.63,6.3,7,117.492052047163,2.7,49,morning,0
GYM00505,0,29,2-5km,0,0,standard,weight_loss,6,5.0,4,0,1,2.402545025772012,2.308112067585444,6.79,2.39,34.0,4,175.18196694176956,4.3,70,afternoon_late,0
GYM00506,0,31,2-5km,1,0,basic,health,1,1.0,7,0,0,1.626797146046976,1.5726310612677157,6.89,4.27,17.3,0,89.53706164603625,3.3,51,night,0
GYM00507,0,34,5-8km,1,1,standard,weight_loss,1,1.0,4,1,0,3.34121775109771,3.3057677349739314,7.0,7.35,26.7,1,40.92645527181149,3.7,47,afternoon_early,0
GYM00508,0,32,10km+,0,0,basic,bodybuilding,1,1.0,3,0,0,3.4368416206153185,3.332887314068666,3.32,4.9,22.0,3,329.32487074299604,2.8,70,morning,0
GYM00509,0,27,5-8km,0,0,standard,rehabilitation,1,1.0,6,1,1,4.1576840887576765,4.334724232725339,8.51,8.58,14.1,0,126.4448829509528,4.1,58,afternoon_late,0
GYM00510,0,31,2-5km,1,0,premium,weight_loss,6,6.0,5,0,1,1.1713833293981208,1.1510847812414955,1.83,2.13,28.5,4,159.62283673054998,4.5,81,morning,0
GYM00511,0,28,2-5km,1,0,standard,weight_loss,12,9.0,5,0,0,1.9161710662221945,1.957780534420434,1.33,4.61,38.4,4,160.80227941855563,4.1,64,afternoon_early,0
GYM00512,1,30,0-2km,0,0,premium,health,12,12.0,4,0,1,0.7432522006132656,0.7154855163783762,1.73,1.52,38.2,0,40.56140610026554,4.5,63,afternoon_late,0
GYM00513,0,29,10km+,0,0,basic,health,6,6.0,4,1,0,2.8723866992382683,2.6873098743510733,9.68,6.46,28.4,3,147.89097396334822,3.8,24,afternoon_early,0
GYM00514,0,29,5-8km,0,0,premium,health,12,12.0,2,0,1,1.9573174462404004,1.8239565295126208,4.63,3.96,11.8,6,193.22458244891268,4.6,51,afternoon_early,0
GYM00515,1,33,0-2km,0,0,standard,weight_loss,1,1.0,1,0,0,1.1695487720366096,0.9999351892003812,1.64,0.57,-6.0,1,128.7997304315177,4.0,47,afternoon_early,0
GYM00516,0,27,0-2km,0,0,standard,bodybuilding,6,6.0,3,1,0,2.503873678295606,2.5071978192990807,4.96,5.15,-12.6,1,143.74639032644194,4.2,85,afternoon_early,0
GYM00517,1,31,0-2km,0,0,standard,rehabilitation,6,6.0,2,0,0,1.379044454933877,1.4389245797310484,2.69,5.74,-2.3,4,167.300527959547,3.5,29,morning,0
GYM00518,1,25,2-5km,0,0,standard,rehabilitation,1,1.0,2,0,0,1.0958799594857622,1.7415387056837188,0.5,3.06,-41.3,21,79.194168262276,1.7,21,afternoon_late,1
GYM00519,0,28,8-10km,1,1,basic,bodybuilding,1,1.0,1,0,0,0.2845234523311619,0.0,0.5,0.2,-52.9,18,34.672963274148,1.4,43,afternoon_early,1
GYM00520,0,25,0-2km,1,1,basic,health,6,6.0,0,0,0,2.2341667896253834,2.5358202980310027,3.0,5.96,-2.6,11,156.5842158891444,2.8,54,afternoon_late,0
GYM00521,0,27,2-5km,0,0,premium,bodybuilding,1,1.0,1,1,1,1.0291528420091134,0.0,1.85,0.0,-55.4,39,115.80088265036832,2.7,85,morning,1
GYM00522,1,26,0-2km,0,0,standard,bodybuilding,1,1.0,0,0,0,1.5853742896676108,0.9914334052528352,1.47,1.34,-31.2,8,164.0971687621719,1.9,40,morning,1
GYM00523,1,30,10km+,0,0,premium,weight_loss,12,11.0,4,0,0,0.2022164269046158,0.3362446187629551,1.86,0.57,-8.1,8,98.93377584614878,3.9,56,afternoon_late,0
GYM00524,0,33,2-5km,0,0,standard,bodybuilding,1,1.0,2,1,0,1.8708075911084083,1.6880617810115826,4.34,3.67,25.9,2,187.0758927783764,4.1,74,afternoon_early,0
GYM00525,0,27,10km+,0,0,premium,bodybuilding,1,1.0,2,1,0,3.603757116286845,3.4209608670191884,9.02,6.76,3.3,14,101.23116510035663,4.7,59,night,0
GYM00526,1,32,0-2km,1,1,basic,weight_loss,1,1.0,12,0,0,2.719147691325012,2.8779875023716164,5.03,5.76,22.0,1,51.576585480532245,3.1,45,night,0
GYM00527,0,28,0-2km,0,0,standard,bodybuilding,1,1.0,1,1,0,1.5298989110293597,1.5006421407835466,3.24,3.51,33.5,1,89.2262372962052,3.7,71,afternoon_early,0
GYM00528,1,25,0-2km,0,0,premium,health,1,1.0,1,1,0,2.893103844802173,2.81360202088143,9.03,5.34,-10.3,14,41.60776777399487,4.1,63,afternoon_late,0
GYM00529,1,29,0-2km,1,1,premium,health,12,12.0,4,0,1,4.077632308126264,3.8968597400207288,10.75,6.63,39.4,1,205.985294394402,4.8,54,morning,0
GYM00530,1,28,5-8km,0,1,basic,health,1,1.0,2,1,0,0.8896108892105816,0.7907611807976982,1.16,1.63,20.5,2,133.3190627011547,3.1,30,afternoon_early,0
GYM00531,0,25,10km+,1,0,basic,rehabilitation,1,1.0,0,0,0,1.9316308752303444,1.7567012395782122,2.79,2.51,-57.1,10,230.1676463294368,2.2,25,night,1
GYM00532,0,26,10km+,1,0,basic,weight_loss,1,1.0,1,0,0,1.3459348109430542,1.4719123241707208,0.5,1.5,-42.7,8,210.0611343730341,1.3,36,night,1
GYM00533,1,27,10km+,0,1,basic,bodybuilding,6,6.0,9,1,0,3.8082568858202657,3.965069996243072,6.21,10.87,33.7,0,89.59568360998544,3.2,68,afternoon_early,0
GYM00534,1,30,2-5km,1,1,standard,health,12,12.0,11,1,1,3.629763287112119,3.5769715698998272,6.94,5.68,17.8,3,184.2277468021257,4.0,74,afternoon_late,0
GYM00535,1,27,2-5km,1,1,standard,bodybuilding,6,6.0,3,1,0,2.282573899051163,2.229358365782773,4.83,2.72,0.8,4,4.441153749483568,3.4,81,night,0
GYM00536,1,26,5-8km,0,0,standard,bodybuilding,6,6.0,2,0,0,1.6858694280319733,1.6977371880137415,4.46,5.0,36.7,4,157.48916119076657,4.1,75,afternoon_early,0
GYM00537,1,28,2-5km,1,1,standard,weight_loss,12,12.0,6,1,0,1.077655714999004,1.1013131867210308,2.22,2.0,28.3,5,96.10546381943529,3.4,49,afternoon_late,0
GYM00538,1,27,0-2km,1,1,standard,health,6,5.0,1,0,0,1.2226512518339647,1.2868709986446312,2.53,2.47,25.5,2,124.28973204922536,3.9,51,afternoon_early,0
GYM00539,1,26,0-2km,1,0,basic,bodybuilding,12,12.0,4,1,0,1.1182383354467291,1.1418787317648045,2.62,3.58,33.9,9,169.93331653447044,3.8,81,afternoon_early,0
GYM00540,0,32,2-5km,0,0,basic,health,6,6.0,4,1,0,2.127774567500952,2.09376023558467,5.73,4.01,27.3,2,150.81280902257126,3.2,33,afternoon_late,0
GYM00541,1,27,8-10km,0,0,standard,bodybuilding,12,12.0,1,1,1,1.7390573264419922,1.7187444048006113,1.27,2.92,0.8,2,176.1958415481284,4.1,100,morning,0
GYM00542,0,28,2-5km,1,0,standard,health,6,6.0,5,0,0,2.5593171540104045,2.544481017077044,1.46,5.48,17.1,6,100.8154474215021,4.1,67,morning,0
GYM00543,0,29,0-2km,1,1,standard,health,12,12.0,10,0,0,2.5378831519288125,2.5516916788632127,10.37,5.41,31.3,7,174.89004397221638,3.8,40,afternoon_early,0
GYM00544,1,30,2-5km,0,0,basic,health,1,1.0,1,0,0,2.5851683661284457,2.052163482652516,3.39,0.54,-50.1,14,13.37447848404922,1.7,28,morning,1
GYM00545,1,35,2-5km,0,0,standard,bodybuilding,1,1.0,7,1,0,1.2779018211693751,1.4088359683526417,4.47,4.76,-6.0,0,164.4668461950556,4.0,67,morning,0
GYM00546,1,27,0-2km,1,0,premium,bodybuilding,1,1.0,5,1,1,2.1248137534503444,2.214722957930091,5.14,4.99,-6.3,2,155.7219615127469,4.0,95,morning,0
GYM00547,0,27,0-2km,1,1,basic,health,12,12.0,11,1,0,0.0562895443739186,0.1038012639405185,0.5,0.49,-4.3,8,73.76776298570985,3.3,29,afternoon_early,0
GYM00548,0,28,2-5km,0,0,standard,weight_loss,1,1.0,1,0,1,0.1242749795613678,0.0,0.5,1.18,-54.3,23,246.49808353969,2.0,37,afternoon_early,1
GYM00549,1,29,0-2km,0,0,standard,bodybuilding,1,1.0,2,0,0,2.3595839684200577,2.4859194618255374,10.45,7.29,31.1,1,164.97010454678997,3.6,76,night,0
GYM00550,0,30,2-5km,1,0,premium,weight_loss,12,2.0,7,0,1,1.1844479637380934,1.4594422920062808,3.79,4.4,30.0,3,100.78718167984864,4.2,38,afternoon_late,0
GYM00551,1,27,0-2km,1,1,premium,rehabilitation,12,12.0,2,1,1,2.3033238171122083,2.196795629309196,4.59,7.91,-6.7,6,305.4156023174984,4.6,50,night,0
GYM00552,1,25,5-8km,0,0,basic,weight_loss,1,1.0,2,1,0,1.664022654131193,1.4767390280086168,1.22,2.92,23.8,3,188.08137918542343,2.9,67,night,0
GYM00553,0,26,2-5km,1,1,basic,health,1,1.0,1,1,0,1.8217921782187787,1.7146472452823731,4.56,2.35,-25.5,17,47.88344717071824,1.4,58,night,1
GYM00554,1,26,8-10km,0,0,premium,bodybuilding,1,1.0,2,0,0,1.5265702215320136,0.7713156688780982,2.06,1.02,-44.8,27,136.6902598094783,2.8,68,night,1
GYM00555,0,29,5-8km,0,0,standard,bodybuilding,1,1.0,1,0,0,2.4081097039540484,2.2751679444783743,6.21,5.7,-2.5,3,154.93646554913738,3.8,77,morning,0
