Customer_ID,gender,Age,Near_Location,Partner,Promo_friends,Membership_type,Fitness_goal,Contract_period,Month_to_end_contract,Lifetime,Workout_with_friends,Personal_trainer_contract,Avg_class_frequency_total,Class_frequency_last_month,Avg_visits_total,Avg_visits_last_month,Attendance_trend,Days_since_last_visit,Avg_additional_charges_total,Satisfaction_score,Avg_workout_time,Preferred_workout_time,Churn
GYM04021,1,30,5-8km,0,0,premium,bodybuilding,6,5.848352363096619,4,1,0,2.6288214770946174,2.642386783186131,5.520396730305307,7.07618672477528,3.1414551028961926,4,233.71315853517805,4.882430789189971,73,afternoon_early,0
GYM04022,1,29,0-2km,0,0,standard,bodybuilding,2,1.0,0,0,0,1.2795047240425461,0.6724142737192748,0.3213172713904538,0.11553208965403591,-58.40428631978398,21,193.1228491553569,2.3609924955038655,53,night,1
GYM04023,1,26,5-8km,0,0,basic,weight_loss,1,1.0,0,0,0,1.857481347166877,0.9345942249444108,1.3844024408599764,0.6771901469803219,-56.22978673036119,21,29.94194190719663,1.1889585353622303,29,afternoon_early,1
GYM04024,0,28,0-2km,0,0,standard,bodybuilding,1,1.0,3,0,0,2.3261550485956937,2.144906286365522,5.49073626449958,5.032636935284826,-10.559693293617347,1,113.37489622315368,3.4235751919625175,75,afternoon_late,0
GYM04025,0,34,0-2km,1,0,premium,weight_loss,1,1.1558887526692923,2,0,0,2.1656789223213426,2.0605419226373773,4.324715679955865,4.8810817389172145,7.415238610835466,4,199.96736891756615,4.591678271466519,59,afternoon_early,0
GYM04026,0,31,2-5km,1,1,premium,bodybuilding,1,1.0,4,0,1,1.7266830981445578,1.7475230309109044,3.5962179719990703,3.292754348147132,6.306520723716109,3,221.56304437450706,4.129909601280673,97,morning,0
GYM04027,1,28,5-8km,0,1,premium,health,1,1.0461024850092455,4,1,1,1.1457757113248017,1.048447538535476,2.879908084081076,1.2737218756882853,-6.164414721123236,5,138.94610203348304,4.276384569009377,68,afternoon_late,0
GYM04028,0,25,5-8km,1,1,standard,bodybuilding,12,11.049561148623399,1,0,0,2.5768310306292195,1.2968693177378428,3.8155754211937682,0.27141153794327644,-50.17073937084954,59,47.31508025725561,1.7160577029872361,61,afternoon_late,1
GYM04029,0,27,5-8km,0,1,standard,weight_loss,1,1.0,2,0,0,1.343311241160698,0.5508714189694907,2.3795833004444145,0.03340173679166199,-40.46042476198655,13,215.92917404300678,2.317633670666102,43,afternoon_early,1
GYM04030,0,35,0-2km,1,0,premium,weight_loss,6,5.8457757643906305,2,0,1,1.1454632799470474,1.1613671578132203,1.9293721746873616,2.6497828080687773,-5.653574901501987,4,219.86939378352048,4.681798067519232,66,afternoon_early,0
GYM04031,0,28,5-8km,0,0,basic,weight_loss,1,1.0,1,0,0,1.7925702150342044,0.9900393192782265,3.1245949454212187,0.07458837212223197,-47.094408963853105,35,149.84821374640273,1.9914868588998689,46,morning,1
GYM04032,0,29,2-5km,0,0,standard,health,1,1.1465246675357763,4,0,0,0.5739805662167518,0.8003251342457219,1.3761380603059952,0.6009032557532195,14.37954185939993,11,15.583555096303725,3.7631469475416752,39,afternoon_late,0
GYM04033,1,31,0-2km,0,0,basic,weight_loss,1,1.1639670563978053,3,0,0,1.3977970923675083,0.7546357859922568,1.383606116684563,0.0,-58.28916554545683,59,13.583088529446764,2.192032858715181,31,afternoon_early,1
GYM04034,1,26,5-8km,0,0,standard,bodybuilding,1,1.0,1,0,0,1.946367380279932,1.8042576041185678,3.2419263437181436,4.26342897652344,-10.467754843006613,3,293.24996163393166,4.226695323628655,73,night,0
GYM04035,0,30,2-5km,0,0,basic,health,1,1.0,3,0,0,0.5766488731542192,0.05824505220624863,0.8850563719166471,0.0,-75.0,48,159.95173254345696,2.122426553934662,37,afternoon_early,1
GYM04036,1,26,2-5km,1,1,standard,rehabilitation,1,1.0,4,1,0,1.1389692924468868,1.0908870968747653,2.017550005268949,2.5831008133921918,-14.558924668027878,2,55.368804343114924,3.171173317263672,53,morning,0
GYM04037,1,33,2-5km,1,1,basic,weight_loss,12,12.0,9,1,1,1.5704904353028932,1.34009687750866,4.155770455979404,2.376147045728212,-21.439256754819752,9,219.72946122886768,3.5972258962984394,54,afternoon_early,0
GYM04038,1,31,2-5km,0,0,standard,health,1,1.0,6,0,1,1.78773685870308,1.6305408228864853,3.075325337981453,3.602556402086922,1.4547000408967157,1,204.66798822508215,4.045044503241924,63,afternoon_late,0
GYM04039,0,28,0-2km,0,0,standard,health,1,1.4612363174611926,3,0,0,0.5602286091208857,0.36643926412009586,0.3824886088592114,1.109186709106519,-15.527175458119949,5,431.3816182990639,3.637163581908373,58,afternoon_late,0
GYM04040,0,29,2-5km,1,1,premium,health,1,1.0456636385585678,2,0,0,2.2968596733438185,2.275448171272703,5.662021606299643,3.4571817080810776,-1.9557962701101963,5,227.53278048719454,4.690174924080347,48,afternoon_late,0
GYM04041,0,32,5-8km,0,0,standard,weight_loss,1,1.247704935284716,1,0,0,0.1053521846522209,0.4803078306191355,0.26412776469747723,0.07559954405647315,16.487054191817148,51,55.66855177499433,2.595209675738849,33,morning,1
GYM04042,1,25,0-2km,0,0,premium,bodybuilding,12,9.787373212250738,0,0,0,1.757510228209741,1.6888328639459549,4.543149746109691,2.3677247911263613,-0.34949874850594664,1,47.0416336349484,4.317444350494687,80,morning,0
GYM04043,0,30,2-5km,0,1,standard,weight_loss,1,1.0024565506692829,4,0,0,2.3869318941515876,2.3092363169642716,5.667771125025578,3.973795982947023,-0.5704133772483622,5,94.15791055412691,3.8126434415143886,49,morning,0
GYM04044,1,34,2-5km,1,0,premium,weight_loss,6,6.129128236307852,1,1,1,1.8309677900040167,2.0484149207567603,3.3953802317801163,4.032254754844303,7.578964069956967,6,276.45229222604286,4.335773465544594,80,afternoon_late,0
GYM04045,0,33,0-2km,1,1,standard,rehabilitation,12,10.783456567390164,9,1,0,2.62628693197701,2.7344158381592694,7.3862116157730116,4.406102119119149,10.787935916012987,6,271.01326087082,4.55112283972769,33,afternoon_late,0
GYM04046,1,25,0-2km,1,1,basic,health,6,6.0042631177907095,3,1,0,0.07002507670076148,0.05846693818526533,0.1,0.04382727861727195,-0.7342677777913722,10,228.36948973526913,3.2081555507629553,43,morning,0
GYM04047,0,32,5-8km,1,0,premium,bodybuilding,12,12.0,1,0,0,0.9190210828415502,0.9088631167317729,0.6938309595527747,2.58983150458287,-9.019724800655096,2,548.056691110248,4.573579718433906,81,afternoon_late,0
GYM04048,0,27,8-10km,1,0,basic,health,1,1.0,3,1,0,1.4513904814218446,0.7791151626185181,1.0356574647310335,0.0,-66.78722575666761,60,90.95636050186852,1.8130099493923006,53,morning,1
GYM04049,0,30,0-2km,0,0,standard,bodybuilding,1,1.0,1,0,0,2.44514707200628,2.4667640003162914,5.000809575088869,6.359282651530307,-8.251805465065083,13,185.30288291384053,4.445471336246749,72,afternoon_late,0
GYM04050,0,28,10km+,0,0,basic,rehabilitation,1,1.3778369669748989,1,1,0,1.6668850176354368,0.8198713126824295,2.1132596526366103,0.0,-34.511685401897545,20,78.35155131285296,1.6158088322805564,36,afternoon_late,1
GYM04051,1,28,8-10km,0,0,basic,bodybuilding,6,5.754443346189892,10,0,0,2.05233227042333,2.270883286810734,6.07578366139799,3.244373904024856,7.74920011195126,7,213.62775417032688,3.216727505311241,57,night,0
GYM04052,0,28,10km+,0,0,basic,rehabilitation,1,1.0326691995367545,1,1,0,1.7996585909995972,0.709942375158246,1.9796818155339406,0.0,-36.99923523657435,21,72.2081470032722,1.603058853895439,37,afternoon_late,1
GYM04053,1,29,0-2km,1,0,standard,health,1,1.0,2,0,0,1.054685176905663,1.2606664533241168,1.2685807179303505,0.0,15.18954390961306,28,5.525398404404493,2.427338274623992,33,afternoon_early,1
GYM04054,1,33,2-5km,0,0,basic,weight_loss,1,1.0,1,1,0,1.297497448870781,1.1326555116419768,1.6789357790707753,2.0326139478946414,-21.750037307115573,1,26.23487471144282,2.9536627492484957,55,morning,0
GYM04055,0,32,0-2km,1,1,basic,bodybuilding,6,6.155425271385601,8,0,0,2.1454412324400858,2.0634559985259306,4.4247287756134,5.469305538759508,10.269899363674336,2,247.42763352728122,3.0826272984164604,84,morning,0
GYM04056,0,30,0-2km,1,0,standard,weight_loss,1,1.0,1,0,0,1.7862244216380412,2.2408130314672743,4.072169103721158,2.1767391662901683,13.823001756969608,10,150.05901232246086,2.7657819976765787,53,afternoon_early,1
GYM04057,0,32,0-2km,0,0,standard,rehabilitation,12,9.085059545052358,0,1,1,2.503011720733262,2.3948764139977263,6.375126085526995,4.87839947622026,13.388837152018864,3,206.49855296806385,4.143942523675592,62,afternoon_late,0
GYM04058,0,29,2-5km,1,0,premium,rehabilitation,12,10.527400676276965,4,1,0,1.732913238282838,1.649644795948476,3.144782857675401,4.328698982451404,-9.456807568943429,3,140.82627629931747,4.653727954738326,37,afternoon_late,0
GYM04059,0,28,5-8km,1,0,standard,health,1,1.1054362325589828,3,0,0,1.1246536522528803,0.15437688047945525,2.195429107991074,0.004237941816619556,-74.83782827854702,32,183.01566620498213,2.010312569432172,18,afternoon_late,1
GYM04060,0,30,0-2km,1,0,standard,health,1,1.0,1,0,0,0.24921437881033043,0.16942693296043893,2.075313326193442,0.010984881128220866,60.0,10,272.0841284328407,3.5899127341916204,58,afternoon_late,0
GYM04061,1,35,2-5km,1,1,basic,health,6,5.6062586319033665,2,1,1,2.5432540117742897,2.600694599113169,7.396440075203011,5.685011864253388,16.69416819284576,2,183.85701427509397,3.077919681021224,59,morning,0
GYM04062,1,30,2-5km,0,0,premium,bodybuilding,6,4.394975202995774,2,1,0,0.0031497928215209695,0.005750994713573421,0.1,0.012824727257377943,-5.353264079980917,16,302.94106416742426,4.364172484806484,76,afternoon_early,0
GYM04063,1,38,0-2km,0,0,standard,health,1,1.125951322572644,7,0,0,2.6269576362692866,2.514124881250067,7.328186688013031,6.1523539099682,2.1870120063250487,8,244.8265039626467,4.013060182762001,47,morning,0
GYM04064,1,26,2-5km,1,1,basic,health,1,1.0476293618295793,4,0,0,1.6424782856917368,1.5640398230458348,3.479483497794179,4.635033902821503,-11.373836199713416,1,130.20208583331507,2.9771798372957283,53,afternoon_late,0
GYM04065,1,27,2-5km,0,0,premium,rehabilitation,6,6.261834300951186,1,1,0,4.124980098876682,4.137089668504351,10.659769281518772,9.274465348323329,-18.003876298891903,3,175.5534244543578,4.253850979297498,53,morning,0
GYM04066,1,33,0-2km,0,1,standard,health,1,1.0518818246922168,1,1,0,0.6425980450174986,0.6855238892937573,1.7771191703702514,2.6956752625649187,14.727384784949914,1,159.20758149598495,3.9294808944394344,50,morning,0
GYM04067,1,27,0-2km,1,1,basic,bodybuilding,1,1.0,10,1,1,2.16562317477948,2.22173480919745,5.88251880192301,3.695626402999939,-3.9930740248573757,2,12.328254219661241,2.8333641506903864,77,afternoon_early,0
GYM04068,1,29,0-2km,0,0,basic,bodybuilding,1,1.0,1,1,0,1.3170718773591577,0.6974527203635067,1.6649982425674619,0.6248196037897793,-20.948483755495072,6,49.08404780011289,1.6289312148894792,47,morning,1
GYM04069,1,27,0-2km,0,0,standard,health,1,1.0,0,0,0,2.312133206098452,1.8139904406202925,4.556418644519572,1.6727883850497216,-22.07545697474078,13,135.46487202960702,1.9952165639091284,30,afternoon_late,1
GYM04070,1,31,2-5km,1,1,standard,weight_loss,12,10.895143610208107,9,0,0,2.2487106230232072,2.0752306313102253,5.608256182700384,3.635673986284028,-9.302512682109821,2,288.5920478472032,3.808605317021763,53,afternoon_late,0
GYM04071,0,27,10km+,0,0,standard,health,1,1.0,6,1,0,0.6300212518388747,0.6944523521716351,1.8889355793463964,2.335366258308989,4.518971624334328,3,182.35147772504922,3.9458158256905347,36,morning,0
GYM04072,0,28,8-10km,0,0,basic,weight_loss,1,1.0,1,1,0,2.6571086110177404,2.6509579766915388,6.705374634937788,5.198541649809782,-10.934949465441495,1,176.47456197407914,3.497195220912527,37,afternoon_late,0
GYM04073,0,28,0-2km,0,0,basic,health,1,1.187473702382604,1,1,0,2.6791313448694094,1.3562536413391655,4.371707470757663,1.8088900921747635,-35.16596721959686,6,89.54450492006494,2.120865652154992,31,afternoon_late,1
GYM04074,0,25,2-5km,1,0,basic,bodybuilding,1,1.0695913467290892,2,1,0,1.7985131383718849,0.17334590740951566,3.870908575038065,0.0,-74.67750621786294,55,130.08191957041146,1.9991316739838458,44,morning,1
GYM04075,1,33,0-2km,0,0,standard,weight_loss,6,5.894586134180438,10,0,0,1.9600284399378993,1.9207440396106246,6.137914671191152,4.102695850529472,9.285372391032695,2,140.23624182008282,3.3889817926476518,61,afternoon_early,0
GYM04076,1,27,0-2km,0,0,premium,health,6,5.784560634215425,2,0,0,0.6969986675628975,0.027190412957794063,0.9503180816131538,0.0,-74.26266087681662,38,303.5009863141467,3.0744193228376235,33,morning,1
GYM04077,0,30,2-5km,0,0,premium,weight_loss,12,9.915043034146636,2,0,1,0.9444268965803598,1.0444049869943393,2.736040033817016,1.9751184122831629,19.721426719128086,4,122.27482020194597,4.062689220476825,70,afternoon_early,0
GYM04078,1,26,5-8km,0,0,premium,bodybuilding,12,11.6471242320712,2,1,0,3.045285946414021,2.984149113911092,8.120007995348569,6.329615625061894,-2.182563419172384,2,255.6790987949181,4.966795040771032,83,afternoon_late,0
GYM04079,1,34,0-2km,1,1,standard,rehabilitation,12,9.026537325322256,8,1,0,1.7861951444098618,1.8432366381508185,3.8024019533343334,3.884275991599306,-0.9286064498331198,6,370.0786716208917,3.581188132102359,35,afternoon_early,0
GYM04080,0,25,2-5km,0,0,standard,bodybuilding,1,1.1981376098242373,0,1,0,1.162664097631297,0.8519422994191495,1.4417358851890518,0.0,-21.26024761313702,16,39.87890005498719,2.2052534881105483,61,morning,1
GYM04081,1,26,2-5km,0,0,premium,weight_loss,6,6.496034321833834,6,0,0,2.6107118242652283,2.8813505737855922,4.2756609188219254,4.366825949258545,-1.9118144202099154,2,135.27175764946938,4.369623002311436,53,afternoon_late,0
GYM04082,0,33,2-5km,1,0,premium,rehabilitation,12,11.768795727348744,1,0,0,2.0162944189623695,1.9930759806930889,3.4313379932364096,2.518898351253143,3.395857254703963,1,201.2384261200069,4.570953589367807,45,afternoon_early,0
GYM04083,0,35,2-5km,0,0,standard,weight_loss,6,2.189405243632046,1,1,1,2.704265354982159,2.6624277652849413,5.636955881599375,7.088465174071852,1.5632403991791122,1,63.90117340227515,3.2548571396489034,64,afternoon_late,0
GYM04084,1,31,0-2km,0,0,premium,weight_loss,1,1.0,4,1,1,2.2465004266295883,2.309654196256536,5.752337967603996,3.365102099138117,13.890498934984034,1,200.7410342130967,4.548380292993015,81,afternoon_early,0
GYM04085,0,26,8-10km,0,0,standard,health,6,4.7635152023510825,4,0,0,1.7561884151767408,1.7123599834666876,1.6942947025665365,3.8564654756114156,5.545762780343963,4,235.75004017250683,4.060329293693296,37,afternoon_late,0
GYM04086,0,30,5-8km,1,1,basic,bodybuilding,12,10.763422608458606,5,0,0,3.497106411919384,3.6266573233812633,9.12054415243459,8.573766251939496,9.895789655125876,3,362.02552274206226,3.8037114252857087,60,afternoon_late,0
GYM04087,0,28,2-5km,1,0,premium,bodybuilding,1,1.029493264452937,3,0,1,0.769636266879879,0.7780948516260875,1.6561345596791874,3.782666463721846,-9.69106466661331,7,19.534465370216644,4.6855640019575935,88,morning,0
GYM04088,0,33,5-8km,1,1,standard,weight_loss,6,5.804938353667154,1,0,0,1.6555499404908383,1.69648516089583,4.025329776086029,4.719190365146461,5.466286101344432,1,170.16047023756556,3.6809163730985723,68,morning,0
GYM04089,1,29,0-2km,0,1,basic,health,12,10.872826443794333,10,1,0,1.0071935852739606,0.9622620267183023,0.8529817281545921,2.0875299424985574,-19.58557293258539,4,137.73935906979784,3.0127964971603496,39,afternoon_late,0
GYM04090,0,28,5-8km,0,0,basic,health,6,5.907707351625461,5,1,0,3.2782186869222434,3.3671753773040574,4.99793837722737,5.992053302439536,-9.850693277056285,13,53.797492446219366,2.611764375912098,24,afternoon_early,0
GYM04091,1,26,2-5km,0,0,standard,health,1,1.0,0,0,0,1.1960380702583304,0.41965729029057924,2.0991419481663125,0.06993026268819569,-57.675788309267524,15,245.07780268482085,2.136762147058136,39,morning,1
GYM04092,1,31,5-8km,0,0,basic,weight_loss,1,1.0,0,1,0,1.1042848826816642,0.8400382926735896,1.0704041681405871,0.06915295103937293,-24.80614666271012,53,106.60633759281701,1.500969012720027,26,afternoon_late,1
GYM04093,0,34,0-2km,0,0,standard,rehabilitation,6,5.4909334460175625,2,0,0,1.1865178906371296,1.2964597161655929,2.1893797433540794,2.859362789420042,14.387805144461236,7,127.92185906273029,3.8965523649028153,48,afternoon_early,0
GYM04094,1,33,0-2km,0,0,basic,weight_loss,1,1.0182223550865965,1,0,0,2.7463197573911144,2.5365192524555757,5.558669485072915,5.178911312461025,7.126348966362263,1,70.03339496882454,2.832020961355812,57,morning,0
GYM04095,0,29,2-5km,1,1,basic,bodybuilding,12,7.014181567027384,3,0,0,2.767456436726239,2.943758083278813,5.275943895557345,5.9992496264945085,-8.687087306041716,2,5.1753645311831225,3.6619370621684038,75,afternoon_early,0
GYM04096,0,34,0-2km,1,0,premium,rehabilitation,12,8.832904528860762,4,1,0,1.6116246673944554,1.6887446872386014,2.8943951709414204,5.526276874127525,21.928808884836982,6,254.54076599219744,4.973683802426496,47,morning,0
GYM04097,0,29,0-2km,1,1,premium,health,12,12.0,2,1,0,1.7263769899807986,1.6721532288819085,3.6128413430267847,4.6623975090729175,-9.704543230544306,6,63.92957849111185,4.2604242908387455,57,afternoon_early,0
GYM04098,0,25,0-2km,0,0,basic,bodybuilding,2,1.2927427477406939,0,0,0,1.7455929920717033,1.0888066498905886,2.2976529858275705,0.3554173019303077,-27.915054705226197,45,87.38972002795595,1.8549447680077404,65,afternoon_late,1
GYM04099,1,34,2-5km,0,0,standard,health,1,1.0049415046427352,5,1,1,2.1144504420962043,2.1792586669484533,4.7037133387254855,7.073674153454838,-0.014876900859753794,4,163.85747649308718,3.7448635511669686,43,afternoon_late,0
GYM04100,1,32,0-2km,1,0,standard,weight_loss,1,1.2787753008230724,2,0,1,1.9046605971615,2.157809597546524,4.204683784209692,4.808347986078954,2.7119427484317415,5,37.50202432475612,3.9400223064125632,65,afternoon_early,0
GYM04101,0,24,0-2km,0,0,basic,rehabilitation,1,1.4690338287625342,0,0,0,0.8401378141008082,0.0,2.853205335406047,0.0,-74.16484516507796,46,9.601076317869808,1.8447209180896387,16,night,1
GYM04102,0,24,0-2km,0,0,premium,health,6,6.530309081821101,6,1,0,2.2205812102272833,2.195319437614022,3.5400478737549785,5.437905150740342,-3.2329469798036556,3,233.64557123267932,4.542857968837848,60,night,0
GYM04103,0,28,2-5km,0,0,standard,weight_loss,1,1.0,3,0,0,1.9550322557493451,1.909312357762952,3.1612288921288503,3.530874659417494,5.621399874757886,2,208.67017814573433,3.7121014878441074,47,afternoon_early,0
GYM04104,0,23,2-5km,1,1,basic,weight_loss,1,1.0,0,0,0,2.298422155470199,2.5570689213186326,6.09668644695809,3.592893738696497,-0.5673100601197423,17,175.32675383719902,2.1148340146591904,46,night,1
GYM04105,1,25,0-2km,0,0,basic,bodybuilding,1,1.0,0,0,0,0.260039424179882,0.021660013766287928,0.1,0.0,-75.0,37,157.64802748491923,2.460928765357347,52,afternoon_late,1
GYM04106,0,30,2-5km,1,0,basic,health,2,1.026974184638465,13,0,1,2.162371885456238,2.3566776811637684,4.645513782200252,4.116977228742174,-7.051774173769813,3,261.41917344321047,3.3796683349325574,47,morning,0
GYM04107,1,30,0-2km,1,1,premium,bodybuilding,6,5.332506522787248,6,0,1,0.24016061337730796,0.2968205155420967,1.8791864716800204,0.2739218175991423,36.02999840373538,25,10.334941838173622,4.361592221303451,94,afternoon_early,0
GYM04108,0,23,5-8km,1,0,basic,weight_loss,1,1.131447726025834,0,1,0,0.6421069377147783,0.6123644267438986,0.5653473636048364,0.03976607842790879,-29.51069134184496,25,13.218204232288581,1.8619518308759526,37,night,1
GYM04109,0,32,0-2km,1,0,standard,bodybuilding,6,5.747833287046249,7,0,0,2.0657082886503577,1.9292751016215817,4.057072541467766,4.231673336254283,-13.57897114004075,2,190.27646350660277,4.009509756824798,65,afternoon_late,0
GYM04110,0,26,2-5km,1,1,premium,health,6,5.87181809366584,3,1,1,2.6709139485975117,2.6657828145984626,6.6581484513351175,3.821992548197159,17.22017001631961,7,235.61648314466436,4.526306642791029,53,afternoon_early,0
GYM04111,1,29,2-5km,0,0,premium,bodybuilding,12,11.991198231806136,2,0,0,0.6213343581383755,0.696949702840927,1.255776807628352,1.9849507699454272,12.381376005310644,4,232.79166311313276,4.603964469325338,82,afternoon_early,0
GYM04112,1,31,0-2km,1,1,basic,weight_loss,6,5.687924380232145,2,1,0,1.533514451161917,1.6556787584178203,4.508776614388133,4.005834341847038,-8.868989192544474,1,124.59563182831272,2.878911108239828,65,afternoon_early,0
GYM04113,1,25,0-2km,0,0,basic,weight_loss,1,1.0028644285509631,0,0,0,2.0078533710375397,1.1840421185812398,4.560462136854287,1.3751505386557963,-29.981983378546886,8,67.81410330477932,2.183514831355211,37,night,1
GYM04114,1,31,0-2km,1,1,standard,weight_loss,12,4.750945647830354,3,1,0,3.0591620821118353,3.0432317514061826,8.082478090678167,7.811635169413992,-9.623499893849752,5,169.18928353464355,3.67084758886579,56,afternoon_early,0
GYM04115,1,24,0-2km,0,0,standard,bodybuilding,6,5.654066837425789,3,0,0,1.1574278259968105,1.3241971903904297,2.0358284023607607,2.97709329556035,12.151631890284984,4,44.31514948970174,3.3542834297668325,81,night,0
GYM04116,0,36,0-2km,0,0,basic,weight_loss,1,1.0,6,0,0,2.6559017769830353,2.658779349236893,6.70353419465272,4.239560655430738,-5.1122113041112645,7,181.51330638263502,3.593563305991709,41,afternoon_early,0
GYM04117,1,27,2-5km,0,0,basic,weight_loss,1,1.0861355746364485,1,0,0,2.868087748663744,2.7814554247693657,4.078782115879549,7.071610052129622,-0.5838672428279459,2,50.50140238378614,2.6290545469880637,70,night,0
GYM04118,0,25,0-2km,0,1,premium,health,1,1.0846884571267492,8,0,0,1.636824048883926,1.537472495272872,2.897018473898802,3.22603821324244,15.158740973386688,1,259.6506445135778,4.443048925717721,48,afternoon_late,0
GYM04119,0,21,2-5km,1,0,premium,weight_loss,12,12.0,0,0,0,2.2589434317861268,2.050599523377012,3.5500533450464014,2.643386162417353,-7.600036013265099,6,168.89802412729466,3.47891293841087,35,afternoon_early,1
GYM04120,0,29,0-2km,0,0,standard,bodybuilding,12,12.0,7,0,0,2.5307520436714475,2.4747756564765666,3.219285702307445,6.251584833368318,-1.770310100605011,11,83.33885674313451,3.735007117471134,76,afternoon_late,0
GYM04121,1,31,0-2km,1,0,standard,rehabilitation,1,1.1855871368617839,11,1,0,3.4135441413503016,3.4424990011694585,7.006526516743408,7.71827193772424,-0.35632003520592903,6,171.63095741474064,3.533843688850044,51,morning,0
GYM04122,1,32,2-5km,1,1,premium,bodybuilding,12,11.042831149729794,4,1,1,0.4803108108214385,0.5315760221650462,0.9800942335965867,1.2720220317448183,1.0036099277672648,3,58.17857197407795,4.6923120313490045,88,afternoon_late,0
GYM04123,0,31,0-2km,0,0,basic,weight_loss,1,1.0139113038841583,2,0,0,2.409771187964438,1.6776219996851949,6.211377225686725,1.1096539992297687,-44.2172905989752,8,52.46233543371113,2.050847778236354,50,afternoon_late,1
GYM04124,0,29,0-2km,0,0,standard,health,1,1.0271484386592178,2,0,1,2.5936461865010965,2.579923535067502,5.466561550238799,4.853077934515538,-4.699484823687228,8,212.1476593035725,3.1281124014784014,64,afternoon_early,0
GYM04125,1,26,2-5km,0,0,premium,weight_loss,6,5.969058756808666,3,1,1,2.567419029620966,2.717616313959365,8.492968985044241,5.789317525463917,-0.46570163796632347,13,305.99559224790556,4.696958912665631,89,afternoon_early,0
GYM04126,0,33,0-2km,1,0,standard,weight_loss,1,1.0,3,0,0,1.4057205212213355,1.511381380294605,4.102556299739463,4.126867477569216,4.0036120764356244,2,234.49236169542965,3.9428718760488977,59,afternoon_early,0
GYM04127,0,29,2-5km,1,0,standard,health,1,1.2379577358273124,0,0,0,0.0,0.028503062635368583,0.13756608494013325,0.0,-8.503026127312605,40,61.44259254315248,2.812367220165519,25,night,1
GYM04128,1,30,2-5km,1,0,standard,health,6,2.083306821265493,3,0,0,3.087636211138291,3.0062017359018762,7.840031392419953,6.576225589435441,2.1614155709772684,4,81.9725792055626,3.7633721158630973,42,afternoon_early,0
GYM04129,0,31,2-5km,1,1,premium,bodybuilding,1,1.0,1,0,0,1.7823692300101124,1.3319164569679347,2.865912739944636,0.6044388806492894,-29.809648222490864,5,103.53848043732356,2.9849883376595105,68,afternoon_early,1
GYM04130,1,31,0-2km,1,1,standard,bodybuilding,1,1.2992202066356864,9,0,0,3.2848165566460574,2.998732796477802,7.223608888362109,3.7015763065368694,-11.009436074416326,1,147.49652652395048,3.9505479535686137,76,afternoon_late,0
GYM04131,1,30,0-2km,1,0,standard,bodybuilding,1,1.0,3,0,0,0.9166855430710428,0.8355572147235915,2.0778135285572494,1.243097722503913,4.43778049113345,1,155.80715659598602,3.994397727391419,78,night,0
GYM04132,0,25,8-10km,0,0,standard,weight_loss,1,1.0,2,0,0,0.9047698164148055,0.806740127782417,0.4389233053560153,0.6144056162928676,-6.074347492985582,7,117.49488825721419,2.3552381951120442,34,night,1
GYM04133,1,30,8-10km,1,1,standard,bodybuilding,1,1.214505488365337,3,1,0,0.9356862378032667,0.9605700225693916,1.567679181990453,0.3998906970291611,-8.814630477115568,14,228.8301119524813,4.145794064055672,58,afternoon_late,0
GYM04134,1,34,2-5km,1,0,standard,health,1,1.0461334763980723,4,1,0,3.7722148704527574,3.637558710555073,8.631416320739174,5.021090936629889,-13.921797379154942,1,175.71838268926382,4.11629204894342,34,afternoon_early,0
GYM04135,0,28,5-8km,0,0,basic,health,1,1.2798478669886797,1,0,0,0.2963924164527134,0.07009731006927776,0.1,0.05480719815172217,-75.0,34,239.97469271305425,2.506945678280574,42,night,1
GYM04136,0,30,0-2km,1,0,premium,rehabilitation,6,5.926211894526061,2,0,1,2.8854171726113282,2.898083621149827,7.2583876159751215,6.121100310896999,14.80064568529378,3,94.21222757066653,4.708697599114811,76,afternoon_early,0
GYM04137,0,30,2-5km,1,1,premium,bodybuilding,6,6.354410497052412,10,1,0,1.692480583985959,1.7411669628598176,3.2605184199180077,2.3171664135844185,-1.1802698569308872,5,58.39547701913625,4.466346639719877,88,afternoon_early,0
GYM04138,0,31,0-2km,0,0,premium,rehabilitation,1,1.0,1,0,0,2.3282476110558075,1.118124546968412,6.470895360986416,0.5547480948706489,-45.54738462042292,8,207.95673137487242,3.47001486189533,33,morning,1
GYM04139,1,25,2-5km,0,0,standard,rehabilitation,1,1.2761273543970362,1,0,0,2.8190507105073923,2.824066848045263,4.147768416253189,6.287102539179175,2.164126198748342,3,145.10569854720924,4.3735405212226475,39,night,0
GYM04140,1,27,5-8km,0,0,standard,health,1,1.0,11,0,0,2.695526628190974,2.914984964620845,6.4749004457811665,5.755941043330814,-9.549667823866038,1,312.5396086783911,4.141440200168769,44,night,0
GYM04141,0,34,2-5km,0,0,premium,weight_loss,1,1.0,3,1,0,3.433251635924463,3.4414639484892176,7.851055057910923,6.65474560931014,14.71933912854712,2,28.203308839652376,4.252683760097983,43,afternoon_early,0
GYM04142,0,30,10km+,0,0,basic,health,6,6.062443235584863,13,1,0,1.5488588040978895,1.4666777237551503,2.6248505339341004,3.4483591590935365,-6.214679180949169,3,57.35291334003573,3.1746072011483317,20,afternoon_early,0
